0,1,2,3,4,5,6,7,8,9
5.200495049504951e-06,4.942216721672168e-05,4.386661166116612e-05,3.831105610561057e-05,3.2755500550055005e-05,2.719994499449945e-05,2.1644389438943897e-05,1.608883388338834e-05,1.0533278327832784e-05,4.977722772277229e-06
5.324257425742574e-06,4.940841584158416e-05,4.3852860286028605e-05,3.829730473047305e-05,3.2741749174917494e-05,2.7186193619361938e-05,2.1630638063806382e-05,1.6075082508250826e-05,1.051952695269527e-05,4.963971397139714e-06
5.448019801980198e-06,4.939466446644665e-05,4.3839108910891094e-05,3.828355335533553e-05,3.272799779977998e-05,2.7172442244224423e-05,2.161688668866887e-05,1.606133113311331e-05,1.0505775577557757e-05,4.9502200220022e-06
5.571782178217822e-06,4.938091309130913e-05,4.3825357535753575e-05,3.826980198019802e-05,3.2714246424642463e-05,2.715869086908691e-05,2.1603135313531352e-05,1.6047579757975796e-05,1.0492024202420242e-05,4.936468646864687e-06
5.695544554455446e-06,4.936716171617162e-05,4.3811606160616063e-05,3.825605060506051e-05,3.270049504950495e-05,2.7144939493949396e-05,2.158938393839384e-05,1.6033828382838284e-05,1.0478272827282728e-05,4.922717271727173e-06
5.81930693069307e-06,4.935341034103411e-05,4.3797854785478545e-05,3.8242299229922996e-05,3.268674367436744e-05,2.7131188118811884e-05,2.1575632563256325e-05,1.602007700770077e-05,1.0464521452145215e-05,4.9089658965896585e-06
5.943069306930693e-06,4.933965896589659e-05,4.378410341034104e-05,3.822854785478548e-05,3.267299229922993e-05,2.711743674367437e-05,2.1561881188118813e-05,1.6006325632563258e-05,1.0450770077007702e-05,4.895214521452145e-06
6.066831683168317e-06,4.932590759075908e-05,4.377035203520352e-05,3.8214796479647966e-05,3.265924092409241e-05,2.7103685368536858e-05,2.15481298129813e-05,1.5992574257425743e-05,1.0437018701870188e-05,4.881463146314632e-06
6.190594059405941e-06,4.9312156215621566e-05,4.375660066006601e-05,3.8201045104510454e-05,3.26454895489549e-05,2.7089933993399343e-05,2.1534378437843787e-05,1.597882288228823e-05,1.0423267326732673e-05,4.867711771177118e-06
6.314356435643564e-06,4.9298404840484054e-05,4.374284928492849e-05,3.818729372937294e-05,3.263173817381738e-05,2.7076182618261824e-05,2.1520627062706272e-05,1.5965071507150716e-05,1.040951595159516e-05,4.853960396039604e-06
6.438118811881189e-06,4.9284653465346536e-05,4.372909790979099e-05,3.8173542354235424e-05,3.261798679867987e-05,2.7062431243124316e-05,2.150687568756876e-05,1.5951320132013204e-05,1.0395764576457647e-05,4.84020902090209e-06
6.561881188118812e-06,4.9270902090209024e-05,4.371534653465347e-05,3.815979097909791e-05,3.260423542354236e-05,2.7048679867986797e-05,2.1493124312431245e-05,1.5937568756875686e-05,1.0382013201320133e-05,4.826457645764577e-06
6.685643564356437e-06,4.925715071507151e-05,4.370159515951595e-05,3.81460396039604e-05,3.259048404840484e-05,2.7034928492849286e-05,2.147937293729373e-05,1.5923817381738174e-05,1.0368261826182618e-05,4.812706270627063e-06
6.80940594059406e-06,4.9243399339933994e-05,4.368784378437844e-05,3.813228822882288e-05,3.2576732673267327e-05,2.702117711771177e-05,2.1465621562156215e-05,1.591006600660066e-05,1.0354510451045105e-05,4.798954895489549e-06
6.9331683168316845e-06,4.922964796479648e-05,4.3674092409240927e-05,3.811853685368537e-05,3.2562981298129815e-05,2.700742574257426e-05,2.1451870187018703e-05,1.5896314631463147e-05,1.0340759075907592e-05,4.785203520352036e-06
7.056930693069306e-06,4.9215896589658964e-05,4.3660341034103415e-05,3.810478547854785e-05,3.25492299229923e-05,2.6993674367436744e-05,2.1438118811881188e-05,1.5882563256325632e-05,1.0327007700770078e-05,4.771452145214522e-06
7.180693069306931e-06,4.920214521452145e-05,4.3646589658965896e-05,3.809103410341035e-05,3.2535478547854785e-05,2.6979922992299232e-05,2.1424367436743677e-05,1.586881188118812e-05,1.0313256325632565e-05,4.757700770077008e-06
7.304455445544554e-06,4.918839383938394e-05,4.3632838283828385e-05,3.807728272827283e-05,3.252172717271727e-05,2.6966171617161717e-05,2.141061606160616e-05,1.5855060506050606e-05,1.029950495049505e-05,4.743949394939494e-06
7.428217821782179e-06,4.917464246424643e-05,4.361908690869087e-05,3.806353135313532e-05,3.250797579757976e-05,2.6952420242024202e-05,2.139686468646865e-05,1.5841309130913094e-05,1.0285753575357537e-05,4.730198019801981e-06
7.551980198019802e-06,4.916089108910891e-05,4.360533553355336e-05,3.80497799779978e-05,3.249422442244224e-05,2.693866886688669e-05,2.1383113311331135e-05,1.582755775577558e-05,1.0272002200220023e-05,4.716446644664467e-06
7.675742574257427e-06,4.91471397139714e-05,4.359158415841584e-05,3.803602860286029e-05,3.248047304730473e-05,2.6924917491749176e-05,2.1369361936193623e-05,1.5813806380638064e-05,1.025825082508251e-05,4.702695269526953e-06
7.79950495049505e-06,4.913338833883389e-05,4.3577832783278325e-05,3.8022277227722776e-05,3.246672167216721e-05,2.6911166116611664e-05,2.1355610561056105e-05,1.580005500550055e-05,1.0244499449944995e-05,4.68894389438944e-06
7.923267326732674e-06,4.911963696369637e-05,4.356408140814082e-05,3.800852585258526e-05,3.245297029702971e-05,2.689741474147415e-05,2.1341859185918593e-05,1.5786303630363037e-05,1.0230748074807481e-05,4.675192519251926e-06
8.047029702970297e-06,4.910588558855886e-05,4.35503300330033e-05,3.7994774477447745e-05,3.243921892189219e-05,2.6883663366336637e-05,2.1328107810781078e-05,1.5772552255225522e-05,1.0216996699669968e-05,4.661441144114411e-06
8.17079207920792e-06,4.9092134213421345e-05,4.353657865786579e-05,3.7981023102310234e-05,3.242546754675468e-05,2.686991199119912e-05,2.1314356435643566e-05,1.575880088008801e-05,1.0203245324532453e-05,4.647689768976898e-06
8.294554455445546e-06,4.9078382838283834e-05,4.352282728272827e-05,3.796727172717272e-05,3.241171617161716e-05,2.685616061606161e-05,2.130060506050605e-05,1.5745049504950496e-05,1.018949394939494e-05,4.633938393839384e-06
8.41831683168317e-06,4.9064631463146315e-05,4.350907590759076e-05,3.7953520352035204e-05,3.2397964796479655e-05,2.6842409240924092e-05,2.1286853685368536e-05,1.5731298129812984e-05,1.0175742574257426e-05,4.6201870187018705e-06
8.542079207920793e-06,4.9050880088008804e-05,4.349532453245325e-05,3.793976897689769e-05,3.2384213421342136e-05,2.6828657865786577e-05,2.1273102310231025e-05,1.571754675467547e-05,1.0161991199119911e-05,4.606435643564356e-06
8.665841584158415e-06,4.9037128712871285e-05,4.3481573157315736e-05,3.792601760176018e-05,3.237046204620462e-05,2.6814906490649065e-05,2.125935093509351e-05,1.5703795379537957e-05,1.0148239823982398e-05,4.592684268426843e-06
8.78960396039604e-06,4.902337733773378e-05,4.346782178217822e-05,3.791226622662266e-05,3.2356710671067106e-05,2.680115511551155e-05,2.1245599559955998e-05,1.5690044004400442e-05,1.0134488448844885e-05,4.578932893289329e-06
8.913366336633664e-06,4.900962596259626e-05,4.3454070407040706e-05,3.789851485148515e-05,3.2342959295929595e-05,2.678740374037404e-05,2.1231848184818483e-05,1.5676292629262927e-05,1.0120737073707371e-05,4.565181518151815e-06
9.037128712871287e-06,4.8995874587458744e-05,4.3440319031903195e-05,3.788476347634763e-05,3.232920792079208e-05,2.6773652365236524e-05,2.1218096809680968e-05,1.5662541254125412e-05,1.0106985698569856e-05,4.551430143014301e-06
9.16089108910891e-06,4.898212321232123e-05,4.3426567656765676e-05,3.787101210121013e-05,3.2315456545654564e-05,2.6759900990099012e-05,2.1204345434543453e-05,1.56487898789879e-05,1.0093234323432343e-05,4.537678767876788e-06
9.284653465346534e-06,4.896837183718372e-05,4.3412816281628164e-05,3.785726072607261e-05,3.230170517051705e-05,2.6746149614961497e-05,2.119059405940594e-05,1.5635038503850385e-05,1.007948294829483e-05,4.5239273927392745e-06
9.40841584158416e-06,4.895462046204621e-05,4.339906490649065e-05,3.78435093509351e-05,3.228795379537954e-05,2.6732398239823985e-05,2.1176842684268426e-05,1.5621287128712874e-05,1.0065731573157316e-05,4.51017601760176e-06
9.532178217821783e-06,4.894086908690869e-05,4.338531353135314e-05,3.782975797579758e-05,3.227420242024203e-05,2.671864686468647e-05,2.1163091309130914e-05,1.560753575357536e-05,1.0051980198019803e-05,4.496424642464247e-06
9.655940594059406e-06,4.892711771177118e-05,4.337156215621562e-05,3.781600660066007e-05,3.226045104510451e-05,2.670489548954896e-05,2.11493399339934e-05,1.5593784378437844e-05,1.0038228822882288e-05,4.482673267326733e-06
9.77970297029703e-06,4.891336633663367e-05,4.335781078107811e-05,3.7802255225522555e-05,3.2246699669967e-05,2.6691144114411444e-05,2.1135588558855888e-05,1.5580033003300332e-05,1.0024477447744774e-05,4.4689218921892194e-06
9.903465346534655e-06,4.8899614961496155e-05,4.334405940594059e-05,3.7788503850385044e-05,3.223294829482949e-05,2.6677392739273925e-05,2.1121837183718373e-05,1.5566281628162817e-05,1.0010726072607261e-05,4.455170517051705e-06
1.0027227722772279e-05,4.888586358635864e-05,4.333030803080309e-05,3.7774752475247525e-05,3.221919691969197e-05,2.6663641364136417e-05,2.110808580858086e-05,1.5552530253025302e-05,9.996974697469748e-06,4.441419141914192e-06
