accuracy,precision,recall,f1_score,auc_roc,loss
0.9844569844569845,0.9846501678348862,0.9844569844569845,0.9844509820049128,0.9994606696696379,0.0410403343480708
0.9948519948519948,0.994856194047228,0.9948519948519948,0.9948521821715672,0.9998952059569783,0.017331485705126066
0.9962379962379962,0.9962624982510173,0.9962379962379962,0.9962375777084744,0.9999422867700168,0.010239958953331988
0.9968319968319969,0.9968394488863948,0.9968319968319969,0.9968318109921865,0.9999527230169071,0.012256940992144336
0.996930996930997,0.9969311220132218,0.996930996930997,0.9969309714640097,0.9999042690134882,0.011087857610856943
0.9973269973269974,0.9973272168182521,0.9973269973269974,0.9973270190352743,0.9999671218988947,0.00893999889151576
0.9971289971289972,0.9971331506284464,0.9971289971289972,0.9971288729318708,0.9998895562594138,0.016180939872610715
0.9974259974259975,0.9974271338503508,0.9974259974259975,0.9974259394560553,0.9999408351116149,0.008880024509018713
0.9976239976239977,0.9976239976239977,0.9976239976239977,0.9976239976239977,0.9999280840580836,0.015269931811521842
0.9975249975249976,0.9975254178157106,0.9975249975249976,0.9975249630520283,0.9999340476277352,0.018127410735900164
