accuracy,precision,recall,f1_score,auc_roc,loss
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.4816096459169753,0.69391246181297
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.5063308392272626,0.6967847448960242
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.602649472753745,0.6931959935718364
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5023131980466171,0.6929329936219318
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.5,0.6934567039577336
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5,0.6928027473030256
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5079232888772757,0.6927893062904537
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.49987082201922545,0.6930440558579264
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5,0.6927686061589188
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5,0.6928016895683436
