accuracy,precision,recall,f1_score,auc_roc,loss
0.9922779922779923,0.9923283679312218,0.9922779922779923,0.9922788593002568,0.9997924324655163,0.02699534843867698
0.9931689931689932,0.9932174451636386,0.9931689931689932,0.9931678651825581,0.9970097602448831,0.03713214205978977
0.9905949905949906,0.9905953182413564,0.9905949905949906,0.9905950669759652,0.9935193064682367,0.049273978700154916
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.34595095199365666,0.6897727323729937
0.9927729927729928,0.9927779353506199,0.9927729927729928,0.9927732734596039,0.9996735141785831,0.02852231277705385
0.9925749925749926,0.9926312582498046,0.9925749925749926,0.9925736542782913,0.9987103192118358,0.039063522384657955
0.9897039897039897,0.9898133053272434,0.9897039897039897,0.9897055211606969,0.9955446838111446,0.12197837229695146
0.9961389961389961,0.9961392347164469,0.9961389961389961,0.9961390274953962,0.9962637843792924,0.22282524964242534
0.9954459954459954,0.9954676277510495,0.9954459954459954,0.9954455199956347,0.9924708559958789,0.3348365061558224
0.9954459954459954,0.9954518460481555,0.9954459954459954,0.9954457566267624,0.9956559318489537,0.28168999105820264
