0,1,2,3,4,5,6,7,8,9
2.8722772277227725e-06,1.9680858085808583e-05,1.7458635863586358e-05,1.5236413641364138e-05,1.3014191419141915e-05,1.0791969196919695e-05,8.56974697469747e-06,6.347524752475248e-06,4.1253025302530255e-06,1.9030803080308034e-06
2.921782178217822e-06,1.9675357535753578e-05,1.7453135313531356e-05,1.5230913091309133e-05,1.3008690869086911e-05,1.0786468646864688e-05,8.564246424642464e-06,6.342024202420243e-06,4.11980198019802e-06,1.8975797579757976e-06
2.9712871287128715e-06,1.9669856985698572e-05,1.7447634763476347e-05,1.5225412541254127e-05,1.3003190319031904e-05,1.078096809680968e-05,8.558745874587459e-06,6.336523652365237e-06,4.114301430143015e-06,1.8920792079207923e-06
3.020792079207921e-06,1.9664356435643567e-05,1.7442134213421345e-05,1.5219911991199122e-05,1.2997689768976897e-05,1.0775467546754677e-05,8.553245324532454e-06,6.331023102310232e-06,4.1088008800880094e-06,1.886578657865787e-06
3.0702970297029706e-06,1.965885588558856e-05,1.7436633663366337e-05,1.5214411441144115e-05,1.2992189218921893e-05,1.076996699669967e-05,8.547744774477448e-06,6.325522552255226e-06,4.103300330033004e-06,1.8810781078107812e-06
3.11980198019802e-06,1.9653355335533556e-05,1.743113311331133e-05,1.520891089108911e-05,1.2986688668866886e-05,1.0764466446644666e-05,8.542244224422443e-06,6.32002200220022e-06,4.097799779977999e-06,1.8755775577557758e-06
3.1693069306930697e-06,1.9647854785478548e-05,1.7425632563256326e-05,1.5203410341034104e-05,1.2981188118811883e-05,1.075896589658966e-05,8.536743674367438e-06,6.314521452145215e-06,4.0922992299229926e-06,1.87007700770077e-06
3.218811881188119e-06,1.9642354235423546e-05,1.742013201320132e-05,1.5197909790979099e-05,1.2975687568756876e-05,1.0753465346534656e-05,8.531243124312432e-06,6.30902090209021e-06,4.086798679867987e-06,1.8645764576457647e-06
3.2683168316831688e-06,1.9636853685368537e-05,1.7414631463146315e-05,1.5192409240924094e-05,1.2970187018701872e-05,1.0747964796479649e-05,8.525742574257427e-06,6.3035203520352035e-06,4.081298129812982e-06,1.8590759075907592e-06
3.317821782178218e-06,1.9631353135313535e-05,1.740913091309131e-05,1.5186908690869088e-05,1.2964686468646865e-05,1.0742464246424645e-05,8.520242024202422e-06,6.298019801980198e-06,4.0757975797579766e-06,1.8535753575357538e-06
3.367326732673268e-06,1.9625852585258526e-05,1.7403630363036305e-05,1.5181408140814083e-05,1.2959185918591861e-05,1.0736963696369638e-05,8.514741474147416e-06,6.292519251925193e-06,4.07029702970297e-06,1.8480748074807483e-06
3.416831683168317e-06,1.9620352035203524e-05,1.73981298129813e-05,1.5175907590759078e-05,1.2953685368536854e-05,1.073146314631463e-05,8.509240924092411e-06,6.2870187018701875e-06,4.064796479647965e-06,1.8425742574257427e-06
