accuracy,precision,recall,f1_score,auc_roc,loss
0.9914859914859915,0.9914927742960822,0.9914859914859915,0.991485492041501,0.998293536314412,0.03975466583702073
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.8671736681720759,0.6930478466755798
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.4997941195279834,0.6944750855106828
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.5099564737883459,0.7005773240011642
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5103845756979045,0.6933052498767608
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.5031153570157669,0.6930821998810258
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.5020661414801972,0.6935652795993235
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.10873853238904917,0.692758551308397
0.5138105138105138,0.2640012441022242,0.5138105138105138,0.3487903429045277,0.8510313248266151,0.719031717106169
0.5089595089595089,0.2627835108933398,0.5089595089595089,0.346608037199823,0.8934684003391389,1.2636856156285565
