accuracy,precision,recall,f1_score,auc_roc,loss
0.9956439956439956,0.9956474738651688,0.9956439956439956,0.9956438203686665,0.9998123044920196,0.013592202418756928
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.6425170736606783,0.6977936692730548
0.4861894861894862,0.2363802164811966,0.4861894861894862,0.31810239364196197,0.6427830606373408,0.6932532778828274
0.48658548658548656,0.7502843740340026,0.48658548658548656,0.3189785665866707,0.6431893288198527,0.69431495878872
0.6007326007326007,0.6220746838780793,0.6007326007326007,0.5881130347796465,0.6559778312145006,0.6379689824835988
0.5919215919215919,0.6930079689830424,0.5919215919215919,0.5390047837000442,0.6441354177578625,0.6422130093863344
0.5972675972675973,0.6487087902037431,0.5972675972675973,0.566781564271314,0.7105232090752975,0.6333431935296205
0.9776259776259776,0.9782956432393952,0.9776259776259776,0.9776061037414427,0.9843961238366625,0.09527098420662297
0.9922779922779923,0.9922941128672007,0.9922779922779923,0.9922772900343252,0.9971032548927755,0.0387608514346001
0.9928719928719929,0.992882197791632,0.9928719928719929,0.992871484379885,0.9960721850872309,0.03362094594683883
