0,1,2,3,4,5,6,7,8,9
1.1144936144936146e-05,4.876167376167377e-05,4.3206118206118206e-05,3.765056265056266e-05,3.2095007095007094e-05,2.653945153945154e-05,2.0983895983895986e-05,1.542834042834043e-05,9.872784872784874e-06,4.3172293172293175e-06
1.1516186516186516e-05,4.8720423720423726e-05,4.316486816486816e-05,3.7609312609312614e-05,3.205375705375706e-05,2.6498201498201496e-05,2.0942645942645943e-05,1.5387090387090387e-05,9.831534831534831e-06,4.2759792759792765e-06
1.1887436887436889e-05,4.867917367917368e-05,4.312361812361813e-05,3.7568062568062564e-05,3.2012507012507015e-05,2.6456951456951456e-05,2.0901395901395904e-05,1.5345840345840345e-05,9.790284790284792e-06,4.2347292347292355e-06
1.225868725868726e-05,4.863792363792364e-05,4.3082368082368084e-05,3.752681252681253e-05,3.197125697125697e-05,2.6415701415701417e-05,2.086014586014586e-05,1.5304590304590305e-05,9.74903474903475e-06,4.193479193479194e-06
1.2629937629937629e-05,4.85966735966736e-05,4.304111804111804e-05,3.7485562485562486e-05,3.193000693000694e-05,2.6374451374451374e-05,2.081889581889582e-05,1.5263340263340266e-05,9.707784707784708e-06,4.152229152229153e-06
1.3001188001188003e-05,4.8555423555423555e-05,4.2999867999868006e-05,3.744431244431244e-05,3.188875688875689e-05,2.6333201333201335e-05,2.077764577764578e-05,1.5222090222090223e-05,9.666534666534667e-06,4.110979110979111e-06
1.3372438372438373e-05,4.851417351417352e-05,4.2958617958617956e-05,3.740306240306241e-05,3.1847506847506845e-05,2.6291951291951296e-05,2.0736395736395736e-05,1.518084018084018e-05,9.625284625284625e-06,4.06972906972907e-06
1.3743688743688745e-05,4.8472923472923476e-05,4.291736791736792e-05,3.7361812361812364e-05,3.180625680625681e-05,2.6250701250701253e-05,2.0695145695145697e-05,1.513959013959014e-05,9.584034584034585e-06,4.028479028479029e-06
1.4114939114939116e-05,4.8431673431673433e-05,4.287611787611788e-05,3.732056232056232e-05,3.1765006765006766e-05,2.6209451209451213e-05,2.0653895653895654e-05,1.50983400983401e-05,9.542784542784543e-06,3.987228987228988e-06
1.4486189486189485e-05,4.83904233904234e-05,4.2834867834867835e-05,3.727931227931228e-05,3.172375672375672e-05,2.6168201168201167e-05,2.0612645612645615e-05,1.5057090057090059e-05,9.501534501534502e-06,3.945978945978946e-06
1.485743985743986e-05,4.834917334917335e-05,4.27936177936178e-05,3.7238062238062236e-05,3.168250668250669e-05,2.6126951126951128e-05,2.0571395571395572e-05,1.5015840015840016e-05,9.46028446028446e-06,3.904728904728905e-06
1.5228690228690229e-05,4.8307923307923305e-05,4.2752367752367756e-05,3.71968121968122e-05,3.1641256641256645e-05,2.6085701085701085e-05,2.053014553014553e-05,1.4974589974589975e-05,9.41903441903442e-06,3.863478863478864e-06
1.55999405999406e-05,4.826667326667327e-05,4.2711117711117713e-05,3.715556215556216e-05,3.16000066000066e-05,2.6044451044451046e-05,2.048889548889549e-05,1.4933339933339934e-05,9.377784377784379e-06,3.822228822228823e-06
1.5971190971190972e-05,4.8225423225423227e-05,4.266986766986767e-05,3.7114312114312115e-05,3.155875655875656e-05,2.6003201003201007e-05,2.044764544764545e-05,1.4892089892089892e-05,9.336534336534338e-06,3.7809787809787813e-06
1.6342441342441343e-05,4.8184173184173184e-05,4.262861762861763e-05,3.707306207306208e-05,3.1517506517506516e-05,2.5961950961950964e-05,2.0406395406395408e-05,1.485083985083985e-05,9.295284295284295e-06,3.73972873972874e-06
1.6713691713691714e-05,4.814292314292315e-05,4.2587367587367585e-05,3.7031812031812036e-05,3.147625647625648e-05,2.5920700920700925e-05,2.0365145365145365e-05,1.4809589809589811e-05,9.254034254034255e-06,3.698478698478699e-06
1.7084942084942085e-05,4.8101673101673105e-05,4.254611754611755e-05,3.6990561990561994e-05,3.143500643500644e-05,2.587945087945088e-05,2.0323895323895326e-05,1.476833976833977e-05,9.212784212784213e-06,3.657228657228658e-06
1.745619245619246e-05,4.806042306042306e-05,4.250486750486751e-05,3.694931194931195e-05,3.1393756393756395e-05,2.583820083820084e-05,2.0282645282645283e-05,1.4727089727089728e-05,9.171534171534173e-06,3.6159786159786164e-06
1.7827442827442827e-05,4.801917301917302e-05,4.2463617463617464e-05,3.690806190806191e-05,3.135250635250635e-05,2.5796950796950797e-05,2.024139524139524e-05,1.4685839685839687e-05,9.13028413028413e-06,3.5747285747285745e-06
1.81986931986932e-05,4.797792297792298e-05,4.242236742236743e-05,3.6866811866811865e-05,3.1311256311256316e-05,2.5755700755700757e-05,2.02001452001452e-05,1.4644589644589646e-05,9.08903408903409e-06,3.5334785334785335e-06
1.856994356994357e-05,4.793667293667294e-05,4.2381117381117385e-05,3.682556182556183e-05,3.127000627000627e-05,2.5714450714450718e-05,2.0158895158895162e-05,1.4603339603339605e-05,9.047784047784049e-06,3.492228492228492e-06
1.8941193941193943e-05,4.78954228954229e-05,4.233986733986734e-05,3.678431178431179e-05,3.122875622875623e-05,2.5673200673200675e-05,2.0117645117645116e-05,1.4562089562089562e-05,9.006534006534006e-06,3.450978450978451e-06
1.9312444312444313e-05,4.7854172854172856e-05,4.22986172986173e-05,3.6743061743061744e-05,3.118750618750619e-05,2.5631950631950636e-05,2.0076395076395077e-05,1.452083952083952e-05,8.965283965283967e-06,3.4097284097284096e-06
1.9683694683694684e-05,4.781292281292282e-05,4.225736725736726e-05,3.670181170181171e-05,3.1146256146256146e-05,2.559070059070059e-05,2.0035145035145037e-05,1.4479589479589481e-05,8.924033924033924e-06,3.3684783684783685e-06
2.0054945054945055e-05,4.777167277167278e-05,4.221611721611722e-05,3.666056166056166e-05,3.110500610500611e-05,2.554945054945055e-05,1.9993894993894995e-05,1.4438339438339437e-05,8.882783882783883e-06,3.3272283272283275e-06
2.0426195426195426e-05,4.773042273042273e-05,4.217486717486718e-05,3.6619311619311616e-05,3.106375606375607e-05,2.5508200508200508e-05,1.9952644952644952e-05,1.4397089397089398e-05,8.841533841533842e-06,3.285978285978286e-06
2.07974457974458e-05,4.768917268917269e-05,4.2133617133617136e-05,3.657806157806158e-05,3.1022506022506024e-05,2.546695046695047e-05,1.9911394911394913e-05,1.4355839355839357e-05,8.800283800283801e-06,3.244728244728245e-06
2.116869616869617e-05,4.764792264792265e-05,4.20923670923671e-05,3.653681153681154e-05,3.098125598125599e-05,2.5425700425700426e-05,1.9870144870144873e-05,1.4314589314589316e-05,8.75903375903376e-06,3.2034782034782036e-06
2.153994653994654e-05,4.7606672606672606e-05,4.205111705111705e-05,3.6495561495561495e-05,3.094000594000594e-05,2.5384450384450386e-05,1.982889482889483e-05,1.4273339273339273e-05,8.717783717783719e-06,3.1622281622281626e-06
2.1911196911196913e-05,4.756542256542257e-05,4.200986700986701e-05,3.645431145431146e-05,3.0898755898755896e-05,2.5343200343200347e-05,1.9787644787644788e-05,1.4232089232089232e-05,8.676533676533676e-06,3.120978120978121e-06
2.2282447282447284e-05,4.752417252417253e-05,4.196861696861697e-05,3.6413061413061416e-05,3.085750585750586e-05,2.5301950301950304e-05,1.974639474639475e-05,1.4190839190839193e-05,8.635283635283637e-06,3.0797280797280797e-06
